Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
11-Aug-22,EQ,794.55,798.55,771.6,790.55,773,773.45,777.39,889,650.2,"33,71,339","2,62,08,49,930.05","81,761"
10-Aug-22,EQ,788.7,793.7,786.35,788.7,790,790.55,790.5,889,650.2,"11,85,175","93,68,75,162.25","36,124"
08-Aug-22,EQ,781.5,793.9,781,784.8,789.25,788.7,788.67,889,650.2,"9,47,150","74,69,92,599.35","33,547"
05-Aug-22,EQ,785.05,793.4,782.1,789.25,784.85,784.8,788.09,889,650.2,"21,09,882","1,66,27,74,498.60","49,954"
04-Aug-22,EQ,792.3,798,781.1,812.75,788,789.25,790.4,889,650.2,"1,53,58,133","12,13,91,30,476.15","1,17,350"
03-Aug-22,EQ,811.6,815.4,801.55,811.6,812.95,812.75,807.42,889,650.2,"9,08,414","73,34,75,104.80","28,653"
02-Aug-22,EQ,813,826,806.25,811.1,808.1,811.6,817.44,889,650.2,"21,61,684","1,76,70,41,521.90","57,515"
01-Aug-22,EQ,812,814.5,799.45,811.65,811.65,811.1,806.96,889,650.2,"12,69,287","1,02,42,66,852.50","34,591"
29-Jul-22,EQ,809,814.7,803.8,806.6,811.05,811.65,809.33,889,650.2,"8,67,439","70,20,41,267.00","29,620"
28-Jul-22,EQ,804,809.9,798.6,801.6,804.5,806.6,804.34,889,650.2,"11,92,580","95,92,39,988.10","34,269"
27-Jul-22,EQ,790,803.7,787.05,790.85,802,801.6,796.83,889,650.2,"10,56,918","84,21,83,694.50","29,564"
26-Jul-22,EQ,805.9,809.7,788.25,807.95,791.5,790.85,794.73,889,650.2,"11,46,412","91,10,89,483.40","26,298"
25-Jul-22,EQ,804.05,813.8,801.25,804.05,805.9,807.95,806.62,889,650.2,"9,40,240","75,84,18,047.45","30,272"
22-Jul-22,EQ,818.3,824,801.15,818.3,803,804.05,809.91,889,650.2,"17,46,104","1,41,41,87,400.65","48,904"
21-Jul-22,EQ,795,820.65,793.35,795,818.5,818.3,810.05,889,650.2,"22,45,980","1,81,93,62,493.65","73,749"
20-Jul-22,EQ,791,801.2,787.5,787.25,793.3,795,794.08,889,650.2,"11,73,216","93,16,31,261.70","34,220"
19-Jul-22,EQ,790.9,793.35,784.2,794.35,788,787.25,787.88,889,650.2,"11,84,051","93,28,85,673.35","40,603"
18-Jul-22,EQ,797.8,797.95,787.8,790.55,794,794.35,792.89,889,650.2,"13,35,985","1,05,92,94,125.95","38,003"
15-Jul-22,EQ,766.25,792.65,766.25,765.85,790.9,790.55,785.44,889,650.2,"30,02,946","2,35,86,45,907.90","66,460"
14-Jul-22,EQ,765,778.8,759.3,762.55,768,765.85,769.38,889,650.2,"16,97,611","1,30,61,14,410.35","47,667"
13-Jul-22,EQ,758,768,757,756.45,762.9,762.55,762.87,889,650.2,"6,97,646","53,22,10,316.90","23,993"
12-Jul-22,EQ,760,762,752.15,765.9,754.5,756.45,756.24,889,650.2,"6,09,080","46,06,08,516.25","21,299"
11-Jul-22,EQ,761.55,770,758.4,761.4,764,765.9,764.7,889,650.2,"12,87,117","98,42,60,088.60","27,228"
08-Jul-22,EQ,756.5,764.35,755.05,754.85,760,761.4,760.75,889,650.2,"14,56,394","1,10,79,46,169.75","33,849"
07-Jul-22,EQ,753,759.6,750,749.95,752,754.85,755.52,889,650.2,"20,64,199","1,55,95,36,717.85","36,548"
06-Jul-22,EQ,721.25,751.85,721.25,729.05,748.1,749.95,741.55,889,650.2,"13,51,519","1,00,22,24,299.40","32,875"
05-Jul-22,EQ,732,739.25,726.1,730.15,727.3,729.05,733.39,889,650.2,"13,67,769","1,00,31,12,850.85","41,039"
04-Jul-22,EQ,723,731.85,714.55,719.55,730,730.15,724.28,889,650.2,"12,81,683","92,82,99,886.20","30,132"
01-Jul-22,EQ,700,722.95,697,706.35,721.5,719.55,711.11,889,650.2,"9,54,981","67,90,93,344.55","27,711"
30-Jun-22,EQ,722,722,703.1,720,704.75,706.35,709.49,889,650.2,"20,30,048","1,44,03,02,694.85","67,171"
29-Jun-22,EQ,730.05,743.8,716,736.85,718.4,720,730.61,889,650.2,"17,41,451","1,27,23,23,001.90","48,279"
28-Jun-22,EQ,730,740,722.1,729.4,740,736.85,732.66,889,650.2,"8,78,300","64,34,94,855.65","31,010"
27-Jun-22,EQ,735.1,737.1,724.5,729,730,729.4,731.21,889,650.2,"6,95,465","50,85,28,762.75","24,387"
24-Jun-22,EQ,722,735,720.1,718.45,729.9,729,728.47,889,650.2,"10,13,159","73,80,56,647.45","32,696"
23-Jun-22,EQ,710,719.7,706.75,708.95,718,718.45,712.93,889,650.2,"7,14,841","50,96,30,698.95","30,049"
22-Jun-22,EQ,727,727,707,727.25,710.2,708.95,712.76,889,650.2,"11,90,195","84,83,25,324.40","45,408"
21-Jun-22,EQ,720,733,720,716.85,727,727.25,727.48,889,650.2,"8,16,577","59,40,42,104.85","22,771"
20-Jun-22,EQ,718.45,722.75,705,711.65,715.55,716.85,714.68,889,650.2,"10,28,878","73,53,20,085.10","38,369"
17-Jun-22,EQ,723.05,728.5,708.8,724.95,713,711.65,715.82,889,650.2,"13,29,315","95,15,48,467.90","49,016"
16-Jun-22,EQ,748.75,748.75,719.05,737.75,723,724.95,729.64,889,650.2,"10,60,953","77,41,13,605.95","37,659"
15-Jun-22,EQ,739,746.45,732.5,735.85,736.6,737.75,738.04,889,650.2,"8,42,942","62,21,25,589.55","24,522"
14-Jun-22,EQ,734,749,731.65,735.95,736.9,735.85,739.72,889,650.2,"12,09,734","89,48,67,777.75","36,525"
13-Jun-22,EQ,752,754.15,726,756.6,739.95,735.95,740.22,889,650.2,"14,55,794","1,07,76,07,754.05","48,463"
10-Jun-22,EQ,750,771.4,747.05,754.4,757,756.6,759.82,889,650.2,"32,30,970","2,45,49,49,841.85","81,771"
09-Jun-22,EQ,749,759.2,742.3,757.15,754,754.4,752.82,889,650.2,"8,82,672","66,44,90,988.15","28,821"
08-Jun-22,EQ,754.35,764.85,739.1,756.6,756.85,757.15,752.68,889,650.2,"24,61,233","1,85,25,30,039.65","50,762"
07-Jun-22,EQ,762,762,746.1,763.65,754,756.6,752.97,889,650.2,"13,46,609","1,01,39,55,376.25","28,672"
06-Jun-22,EQ,756.75,770,745.3,753.9,766.4,763.65,758.82,889,650.2,"14,41,390","1,09,37,59,238.95","27,940"
03-Jun-22,EQ,760,771,752.05,758.25,754.5,753.9,759.24,889,650.2,"17,47,685","1,32,69,20,822.45","34,297"
02-Jun-22,EQ,757,760.5,747,761.1,757.65,758.25,754.41,889,650.2,"6,30,109","47,53,60,426.60","27,214"
01-Jun-22,EQ,760,780.5,757.75,759.75,762,761.1,767.53,889,650.2,"16,41,729","1,26,00,80,265.75","41,880"
31-May-22,EQ,753,779.95,743,750.15,774,759.75,758.12,889,650.2,"61,25,585","4,64,39,44,815.80","58,646"
