Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
09-Jun-22,EQ,644.45,651.9,641.45,647.6,651.9,649.5,646.88,"6,396.30",618,"11,49,323","74,34,68,463.75","32,552"
08-Jun-22,EQ,654.7,663.3,645,654.7,647.2,647.6,651.51,"6,396.30",618,"17,97,454","1,17,10,54,371.65","50,335"
07-Jun-22,EQ,657,665,650,657.9,653.2,654.7,656.85,"6,396.30",618,"15,87,641","1,04,28,43,167.75","38,632"
06-Jun-22,EQ,665,665,648.15,665.4,659.9,657.9,656.02,"6,396.30",618,"18,19,887","1,19,38,76,663.95","47,994"
03-Jun-22,EQ,681,685,664.3,673.1,665.95,665.4,671.83,"6,396.30",618,"26,42,554","1,77,53,54,025.20","58,343"
02-Jun-22,EQ,687,692.1,671.6,687.8,674.65,673.1,679.02,"6,396.30",618,"23,32,416","1,58,37,47,915.20","61,779"
01-Jun-22,EQ,692.65,698.85,685.05,692.65,686,687.8,691.79,"6,396.30",618,"20,16,185","1,39,47,84,921.35","45,990"
31-May-22,EQ,705,711,677.35,695.1,690.5,692.65,691.09,"6,396.30",618,"89,25,215","6,16,80,91,919.45","1,60,223"
30-May-22,EQ,663.5,713,662.85,652.45,696,695.1,691.33,"6,396.30",618,"78,12,575","5,40,10,65,756.00","1,45,755"
27-May-22,EQ,649,665,648,639.4,652.5,652.45,654.02,"6,396.30",618,"21,91,764","1,43,34,50,633.05","46,028"
26-May-22,EQ,648,652,625.25,647.45,640.7,639.4,635.78,"6,396.30",618,"29,87,486","1,89,93,91,875.15","69,465"
25-May-22,EQ,655,658.25,637,651.15,647.3,647.45,645.12,"6,396.30",618,"23,33,806","1,50,55,80,877.50","59,627"
24-May-22,EQ,659.65,659.65,639,653.25,650,651.15,646.54,"6,396.30",618,"21,43,475","1,38,58,42,608.40","57,737"
23-May-22,EQ,665,676.4,651.55,662.25,653.6,653.25,663.83,"6,396.30",618,"24,59,723","1,63,28,47,852.10","59,570"
20-May-22,EQ,670,670,656,654.85,662,662.25,661.81,"6,396.30",618,"13,80,474","91,36,14,294.15","41,462"
19-May-22,EQ,644,661.45,644,671.75,656.7,654.85,654.13,"6,396.30",618,"21,89,389","1,43,21,41,894.95","68,437"
18-May-22,EQ,686.2,692.65,668.6,683.15,672.5,671.75,681.16,"6,396.30",618,"23,85,266","1,62,47,54,736.75","66,633"
17-May-22,EQ,655.45,687,650.55,653.75,683.25,683.15,666.69,"6,396.30",618,"27,95,767","1,86,39,10,209.65","76,524"
16-May-22,EQ,657.85,659.85,639.55,651.8,655,653.75,648.72,"6,396.30",618,"22,51,248","1,46,04,19,838.80","69,765"
13-May-22,EQ,626,661,626,620.65,654,651.8,650.65,"6,396.30",618,"36,83,558","2,39,67,24,107.80","93,968"
