Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
30-Sep-24,EQ,654,662.65,648.5,654.3,655.8,656.15,655.43,895.85,289.35,"22,11,131","1,44,92,37,258.55","60,958"
27-Sep-24,EQ,665,674.4,646.7,665.35,653.6,654.3,659.54,895.85,289.35,"31,17,587","2,05,61,88,475.05","81,086"
26-Sep-24,EQ,668,668.65,660.1,667.35,665.2,665.35,663.82,895.85,289.35,"12,82,999","85,16,79,094.30","39,592"
25-Sep-24,EQ,670,677,660,675.25,667.95,667.35,667.68,895.85,289.35,"19,21,900","1,28,32,23,112.60","46,184"
24-Sep-24,EQ,672,678,666.7,672,675,675.25,673.71,895.85,289.35,"27,29,439","1,83,88,61,740.45","63,392"
23-Sep-24,EQ,672,674.75,660.5,665.15,673.4,672,668.16,895.85,289.35,"33,98,899","2,27,10,09,489.60","86,592"
20-Sep-24,EQ,649.6,670,649.6,649.6,665.3,665.15,660.67,895.85,289.35,"29,36,128","1,93,98,24,857.90","94,752"
19-Sep-24,EQ,655,658.05,637,651.7,648.75,649.6,646.7,895.85,289.35,"23,63,060","1,52,81,85,539.40","73,029"
18-Sep-24,EQ,661,667.7,649,666.35,653.2,651.7,657.61,895.85,289.35,"17,54,433","1,15,37,27,889.45","58,558"
17-Sep-24,EQ,666,674,652.2,665.95,664,666.35,662.36,895.85,289.35,"38,23,091","2,53,22,59,929.00","90,571"
16-Sep-24,EQ,661,681.55,650.8,633.45,668,665.95,669.58,895.85,289.35,"1,42,62,802","9,55,00,44,236.85","2,71,294"
13-Sep-24,EQ,642.65,646.6,631,651.1,634.1,633.45,638.3,895.85,289.35,"28,10,030","1,79,36,30,334.65","65,951"
12-Sep-24,EQ,633.5,655,623,627.2,649.6,651.1,641.88,895.85,289.35,"55,08,037","3,53,54,97,278.45","1,18,524"
11-Sep-24,EQ,636.35,639.9,625.1,637.05,628.4,627.2,631.97,895.85,289.35,"16,53,235","1,04,47,97,739.40","49,725"
10-Sep-24,EQ,639,646,633,635.2,634,637.05,639.16,895.85,289.35,"24,29,849","1,55,30,56,552.80","67,358"
09-Sep-24,EQ,635,645,621,634.7,635,635.2,634.79,895.85,289.35,"39,59,557","2,51,34,67,932.60","1,11,657"
06-Sep-24,EQ,644,648.05,630,643.85,636.15,634.7,638.16,895.85,289.35,"25,49,153","1,62,67,79,171.75","65,682"
05-Sep-24,EQ,652.2,655.9,641,650.85,642.15,643.85,648.07,895.85,289.35,"22,22,687","1,44,04,65,650.05","56,277"
