Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
07-Jun-23,EQ,402.4,403.6,401,399.95,403.6,402.8,402.52,476.15,352,"41,07,930","1,65,35,24,386.75","64,560"
06-Jun-23,EQ,403.35,403.35,395.55,404.2,400,399.95,398.98,476.15,352,"68,53,700","2,73,44,92,969.80","86,185"
05-Jun-23,EQ,408.9,409.75,403.7,404.95,404.55,404.2,405.51,476.15,352,"36,26,430","1,47,05,54,210.75","65,499"
02-Jun-23,EQ,408.7,409.8,404,407.15,405.35,404.95,406.53,488,352,"31,60,377","1,28,47,73,695.60","67,783"
01-Jun-23,EQ,405,408,404.05,403.65,407.4,407.15,406.86,488,352,"35,32,742","1,43,73,20,552.70","59,327"
31-May-23,EQ,401.75,404.8,400.5,402.5,403.9,403.65,403.43,488,352,"58,91,791","2,37,69,34,523.20","61,934"
30-May-23,EQ,400,403.85,399.45,399.8,403,402.5,402.23,488,352,"36,89,486","1,48,40,10,896.85","76,385"
29-May-23,EQ,404,406,399.35,401.7,400,399.8,401.85,488,352,"39,79,654","1,59,92,37,603.15","82,196"
26-May-23,EQ,395.15,402.55,395,394.1,401.05,401.7,399.88,488,352,"39,63,090","1,58,47,53,034.70","65,343"
25-May-23,EQ,399,399,392.65,399.7,395,394.1,395.45,488,352,"68,02,527","2,69,00,75,398.45","79,994"
24-May-23,EQ,394.5,400.45,393.35,397.65,399.5,399.7,398.36,488,352,"41,28,487","1,64,46,42,807.90","56,094"
23-May-23,EQ,397,402.1,396.05,395.75,397.2,397.65,399.3,488,352,"63,62,817","2,54,06,97,150.80","1,05,221"
22-May-23,EQ,386.5,396.6,385.4,386.2,396,395.75,392.6,488,352,"60,98,695","2,39,43,46,544.80","94,635"
19-May-23,EQ,384.8,388.2,383.5,382.6,385.9,386.2,386.09,495.25,352,"36,40,791","1,40,56,89,204.00","54,093"
18-May-23,EQ,385.2,385.35,382.25,382.3,382.7,382.6,383.53,495.25,352,"21,18,508","81,25,17,380.75","45,499"
17-May-23,EQ,386.2,387.35,381.35,386.95,382.8,382.3,382.94,495.25,352,"26,88,051","1,02,93,61,991.90","58,987"
16-May-23,EQ,387.5,388.8,386.5,385.75,387,386.95,387.4,495.25,352,"20,29,676","78,62,96,666.20","41,768"
15-May-23,EQ,383.25,387,382.5,383.25,386.35,385.75,385.76,495.25,352,"25,44,847","98,17,05,052.50","61,207"
12-May-23,EQ,384.6,385.25,381.55,384.65,383.6,383.25,383.49,495.25,352,"22,90,179","87,82,53,996.50","55,667"
11-May-23,EQ,385.7,386.85,383.1,383.75,384.65,384.65,385.07,495.25,352,"20,24,982","77,97,61,291.25","46,214"
10-May-23,EQ,384,384.55,382,382.3,383.75,383.75,383.13,495.25,352,"18,35,201","70,31,13,535.45","49,858"
09-May-23,EQ,382.5,383.45,380.05,380.35,382.7,382.3,381.89,495.25,352,"28,58,349","1,09,15,82,584.40","55,743"
08-May-23,EQ,381,383,379.6,379.4,380.85,380.35,380.46,495.25,352,"48,06,772","1,82,87,91,929.70","61,437"
05-May-23,EQ,382.75,384.4,379,383.7,379.75,379.4,380.81,519,352,"39,51,097","1,50,46,24,092.95","64,467"
04-May-23,EQ,384.75,386.15,383.05,385.1,383.5,383.7,384.52,519,352,"31,26,679","1,20,22,75,533.95","47,532"
03-May-23,EQ,388.35,388.35,382.05,388.35,385.25,385.1,385.9,519,352,"24,14,244","93,16,57,707.75","54,223"
02-May-23,EQ,389,392.15,387.45,385,388,388.35,389.72,519,352,"48,73,304","1,89,92,23,034.55","85,912"
28-Apr-23,EQ,380,388,380,374.4,384.7,385,384.85,537.75,352,"1,38,54,703","5,33,20,40,081.90","1,60,651"
27-Apr-23,EQ,376.4,376.6,372.05,374.55,374.9,374.4,374.45,537.75,352,"42,45,850","1,58,98,65,240.50","66,675"
26-Apr-23,EQ,377.65,377.65,373.4,375.65,375.2,374.55,375.24,537.75,352,"35,04,073","1,31,48,67,358.40","74,453"
25-Apr-23,EQ,378.2,378.9,374.1,377.95,376,375.65,375.8,537.75,352,"37,64,276","1,41,46,02,598.95","81,761"
24-Apr-23,EQ,375,378.6,370.55,368.05,377.95,377.95,374.65,537.75,352,"88,89,522","3,33,04,99,691.55","1,30,030"
21-Apr-23,EQ,364.1,368.7,363.65,362.85,368,368.05,366.26,549.85,352,"26,49,994","97,05,94,984.75","46,955"
20-Apr-23,EQ,360.5,363.7,359,360.8,362.95,362.85,362.18,549.85,352,"22,11,633","80,10,15,119.20","40,734"
19-Apr-23,EQ,367.9,367.9,360.4,367.9,361.25,360.8,362.96,549.85,352,"37,37,972","1,35,67,33,969.85","62,106"
18-Apr-23,EQ,363.45,368.9,359.25,361.35,366.95,367.9,363.69,549.85,352,"40,12,449","1,45,92,91,984.65","60,521"
17-Apr-23,EQ,359.95,361.95,352,368.3,361.7,361.35,358.22,549.85,352,"68,01,645","2,43,64,86,356.10","1,21,997"
13-Apr-23,EQ,369.9,369.9,366,372.15,367.25,368.3,367.77,584.25,355,"33,62,317","1,23,65,63,743.80","67,230"
12-Apr-23,EQ,370.6,373.45,369.35,370.25,372.5,372.15,371.96,584.25,355,"27,89,105","1,03,74,38,595.10","45,203"
11-Apr-23,EQ,373.5,374.85,368.6,373.3,370.5,370.25,371.23,584.25,355,"33,92,177","1,25,92,76,051.30","60,412"
10-Apr-23,EQ,368,374.4,367.6,366.65,374.1,373.3,370.69,584.25,355,"28,12,470","1,04,25,55,068.55","50,644"
