Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
27-May-20,EQ,529.7,533.9,516,524,527.2,530.95,524.45,"1,170.00",375.25,"48,28,848","2,53,24,69,094.40","85,742"
26-May-20,EQ,530,536.5,520.25,530.4,527.5,524,529.01,"1,170.00",375.25,"40,55,697","2,14,55,21,329.15","80,198"
22-May-20,EQ,533.65,535,523,534.85,531.45,530.4,529.42,"1,170.00",375.25,"64,10,485","3,39,38,40,793.15","88,894"
21-May-20,EQ,529.8,537.5,523.4,526.75,534.9,534.85,531.05,"1,170.00",375.25,"45,23,685","2,40,23,05,199.60","85,794"
20-May-20,EQ,515.05,528.65,515,518.25,526.4,526.75,524.14,"1,170.00",375.25,"31,38,733","1,64,51,22,999.50","69,200"
19-May-20,EQ,512,520.5,506.2,510.75,519.2,518.25,515.32,"1,170.00",375.25,"39,67,055","2,04,42,83,724.75","66,640"
18-May-20,EQ,514.7,518.65,507.5,511.25,513,510.75,512.45,"1,170.00",375.25,"51,59,670","2,64,40,92,703.00","88,086"
15-May-20,EQ,517.95,517.95,505.25,517.45,512.2,511.25,510.91,"1,170.00",375.25,"48,95,771","2,50,12,83,541.55","92,194"
14-May-20,EQ,519.4,527.55,514.35,528.75,515,517.45,522,"1,170.00",375.25,"37,41,679","1,95,31,70,071.80","80,074"
13-May-20,EQ,539.85,539.85,521.55,527.4,527,528.75,530.41,"1,170.00",375.25,"35,03,019","1,85,80,36,337.95","65,175"
12-May-20,EQ,525.45,540,520,527.55,527.3,527.4,531.14,"1,170.00",375.25,"64,40,027","3,42,05,66,835.55","1,23,687"
11-May-20,EQ,526,534.9,521.2,518.4,527,527.55,530.01,"1,170.00",375.25,"44,25,560","2,34,56,05,221.85","1,03,083"
08-May-20,EQ,520.85,522.5,502.4,511.75,519,518.4,515,"1,170.00",375.25,"1,01,20,968","5,21,22,61,619.15","1,61,781"
07-May-20,EQ,530,541.8,507.55,519.1,510.5,511.75,523.24,"1,170.00",375.25,"1,99,98,942","10,46,41,65,769.05","2,92,085"
06-May-20,EQ,512.2,526.7,506.2,520.4,521,519.1,517.81,"1,170.00",375.25,"69,21,536","3,58,40,16,691.65","1,44,546"
05-May-20,EQ,526,529.9,515.65,514.25,521.3,520.4,522.08,"1,170.00",375.25,"45,92,833","2,39,78,06,446.80","93,760"
04-May-20,EQ,527.5,527.5,508.2,543.55,514.9,514.25,513.96,"1,170.00",375.25,"70,32,553","3,61,44,82,821.40","1,43,067"
30-Apr-20,EQ,506.5,565.5,501,491.75,545,543.55,527.51,"1,187.60",375.25,"80,35,698","4,23,89,30,037.60","1,42,686"
29-Apr-20,EQ,474.8,501,470.2,471.1,495,491.75,481.7,"1,187.60",375.25,"38,49,156","1,85,41,20,925.20","74,523"
28-Apr-20,EQ,489,489,469.45,483.1,474.25,471.1,473.89,"1,187.60",375.25,"42,62,239","2,01,98,52,356.35","58,064"
27-Apr-20,EQ,473.1,485.7,467.25,468.1,484,483.1,478.49,"1,187.60",375.25,"29,14,600","1,39,46,16,385.75","66,778"
24-Apr-20,EQ,480,496.9,465.15,477.7,468.1,468.1,479.58,"1,187.60",375.25,"67,38,441","3,23,16,11,938.70","1,04,786"
23-Apr-20,EQ,465,480.75,462.4,462.4,480,477.7,473.72,"1,187.60",375.25,"30,54,988","1,44,72,12,593.15","61,297"
22-Apr-20,EQ,453,469.45,450,455.7,463.5,462.4,461.49,"1,187.60",375.25,"37,68,051","1,73,89,02,050.00","71,852"
21-Apr-20,EQ,458,464.95,447.85,470,455.05,455.7,455.24,"1,187.60",375.25,"34,05,204","1,55,01,99,472.95","60,418"
20-Apr-20,EQ,458,473.6,453.5,455.25,469.9,470,467.39,"1,187.60",375.25,"48,01,120","2,24,39,78,570.55","1,15,539"
